"","x"
"Number of MRMR features","64"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.815256932292368"
"Ridge","0.336262487389582"
"Elastic net","0.327005538797587"
"Random forest","0.904483695652174"
"KDPI","0.511880862593485"
