"","x"
"Number of MRMR features","72"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.663066070607305"
"Ridge","0.318634396391252"
"Elastic net","0.648829335332334"
"Random forest","0.908423913043478"
"KDPI","0.520937872580533"
