"","x"
"Number of MRMR features","42"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.655163043478261"
"Ridge","0.695580989189046"
"Elastic net","0.65883528996883"
"Random forest","0.90258152173913"
"KDPI","0.525775089729837"
