"","x"
"Number of MRMR features","89"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.814839648674115"
"Ridge","0.310326086956522"
"Elastic net","0.311684782608696"
"Random forest","0.897826086956522"
"KDPI","0.511799398083533"
