"","x"
"Number of MRMR features","76"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.803144713777317"
"Ridge","0.318148510014656"
"Elastic net","0.308179918244362"
"Random forest","0.901494565217391"
"KDPI","0.531879539451726"
