"","x"
"Number of MRMR features","57"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.757556562338525"
"Ridge","0.315217391304348"
"Elastic net","0.78867251869692"
"Random forest","0.894972826086956"
"KDPI","0.511840268529471"
