"","x"
"Number of MRMR features","58"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.767665844912595"
"Ridge","0.324565420941215"
"Elastic net","0.804030475896803"
"Random forest","0.903125"
"KDPI","0.525611863092473"
