"","x"
"Number of MRMR features","30"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.576885646473991"
"Ridge","0.726854072963518"
"Elastic net","0.720302194104186"
"Random forest","0.901766304347826"
"KDPI","0.527853260869565"
