"","x"
"Number of MRMR features","28"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.571202539231496"
"Ridge","0.74428641175866"
"Elastic net","0.708232846467391"
"Random forest","0.902853260869565"
"KDPI","0.538515757778885"
