"","x"
"Number of MRMR features","7"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.713939185814186"
"Ridge","0.720147330671399"
"Elastic net","0.719780471421593"
"Random forest","0.886935122134442"
"KDPI","0.499629030288227"
