"","x"
"Number of MRMR features","53"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","351.328716455837"
"Ridge","345.882654785886"
"Elastic net","326.6884202766"
"Random forest","162.939698164205"
"KDPI","345.09985955548"
