"","x"
"Number of MRMR features","39"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","327.270241947198"
"Ridge","334.898231902151"
"Elastic net","305.066311644215"
"Random forest","174.851691296796"
"KDPI","333.013684850351"
