"","x"
"Number of MRMR features","25"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","293.084024766997"
"Ridge","304.289383871096"
"Elastic net","286.286067008034"
"Random forest","189.136977344287"
"KDPI","337.138964420917"
