"","x"
"Number of MRMR features","65"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","353.913066810664"
"Ridge","352.115889733441"
"Elastic net","330.906670085565"
"Random forest","165.630596129647"
"KDPI","336.476853513987"
