"","x"
"Number of MRMR features","17"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","289.099850914517"
"Ridge","288.67847366938"
"Elastic net","282.794197629387"
"Random forest","169.194800127474"
"KDPI","332.885117719251"
