"","x"
"Number of MRMR features","98"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","364.966959371585"
"Ridge","335.726148046495"
"Elastic net","333.290789145505"
"Random forest","169.999039074283"
"KDPI","327.285384654005"
