"","x"
"Number of MRMR features","17"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","313.485555900037"
"Ridge","303.891242786715"
"Elastic net","292.927011603817"
"Random forest","167.306911211135"
"KDPI","337.30909469907"
