"","x"
"Number of MRMR features","100"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","376.909449586173"
"Ridge","307.426079157075"
"Elastic net","364.28891914373"
"Random forest","190.835062058681"
"KDPI","335.617112799358"
