"","x"
"Number of MRMR features","45"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","348.550060987757"
"Ridge","355.510679921927"
"Elastic net","335.621461389198"
"Random forest","170.251811202757"
"KDPI","345.057976111045"
