"","x"
"Number of MRMR features","57"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","359.165880341717"
"Ridge","356.108173223004"
"Elastic net","332.69618678231"
"Random forest","165.393654668764"
"KDPI","331.142842735037"
