"","x"
"Number of MRMR features","21"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","313.433939526469"
"Ridge","301.004803897794"
"Elastic net","295.027372957589"
"Random forest","199.397878786897"
"KDPI","332.6649789648"
