"","x"
"Number of MRMR features","77"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","367.797062713176"
"Ridge","362.391191670067"
"Elastic net","358.419167920878"
"Random forest","168.061523681153"
"KDPI","335.759632308089"
