"","x"
"Number of MRMR features","79"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","361.32696772229"
"Ridge","369.714933519832"
"Elastic net","357.667153529159"
"Random forest","174.137215288233"
"KDPI","339.645931948661"
