"","x"
"Number of MRMR features","29"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.771853444935286"
"Ridge","0.739258425453847"
"Elastic net","0.739910655467721"
"Random forest","0.910733695652174"
"KDPI","0.530559533979692"
