"","x"
"Number of MRMR features","88"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.737066638249503"
"Ridge","0.753705525066378"
"Elastic net","0.304347826086956"
"Random forest","0.900815217391304"
"KDPI","0.518645267210145"
