"","x"
"Number of MRMR features","56"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.827058120424324"
"Ridge","0.34102046914687"
"Elastic net","0.743123072577706"
"Random forest","0.906385869565217"
"KDPI","0.53056155473914"
