"","x"
"Number of MRMR features","19"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.761184399680427"
"Ridge","0.75864602917302"
"Elastic net","0.771848537228788"
"Random forest","0.902853260869565"
"KDPI","0.520740614272089"
