"","x"
"Number of MRMR features","39"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.646059782608696"
"Ridge","0.778523281471134"
"Elastic net","0.843070652173913"
"Random forest","0.898777173913043"
"KDPI","0.535979077382274"
