"","x"
"Number of MRMR features","84"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.83179347826087"
"Ridge","0.835540009250694"
"Elastic net","0.840760869565217"
"Random forest","0.899994860725666"
"KDPI","0.526422795828757"
