"","x"
"Number of MRMR features","86"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.826630434782609"
"Ridge","0.817649510346694"
"Elastic net","0.696467391304348"
"Random forest","0.895652173913043"
"KDPI","0.534400679814732"
