"","x"
"Number of MRMR features","74"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","351.464076733983"
"Ridge","361.422270536791"
"Elastic net","346.875446499101"
"Random forest","169.626405439348"
"KDPI","336.121109391151"
