"","x"
"Number of MRMR features","36"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","338.71123120549"
"Ridge","334.912998808877"
"Elastic net","315.514907479861"
"Random forest","181.503614292581"
"KDPI","334.466321057083"
