"","x"
"Number of MRMR features","73"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","349.495727083684"
"Ridge","371.065701391341"
"Elastic net","364.930216416364"
"Random forest","173.680919245973"
"KDPI","341.57511751415"
