"","x"
"Number of MRMR features","59"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","355.72683378707"
"Ridge","362.155747558507"
"Elastic net","342.199165926904"
"Random forest","173.597816116723"
"KDPI","338.928186984005"
