"","x"
"Number of MRMR features","14"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","293.603380223125"
"Ridge","295.711807142574"
"Elastic net","291.51253993326"
"Random forest","166.212255738399"
"KDPI","339.722953254261"
