"","x"
"Number of MRMR features","29"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","323.433388825899"
"Ridge","327.638755840835"
"Elastic net","312.708305851013"
"Random forest","195.496803753736"
"KDPI","337.291049956357"
