"","x"
"Number of MRMR features","82"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","349.379757282712"
"Ridge","319.258084699127"
"Elastic net","322.352067456304"
"Random forest","193.45947254617"
"KDPI","344.683998534426"
