"","x"
"Number of MRMR features","72"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","355.162207446253"
"Ridge","301.9268877052"
"Elastic net","323.498469834893"
"Random forest","177.422037594653"
"KDPI","332.633747425027"
