"","x"
"Number of MRMR features","81"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","354.573823988193"
"Ridge","307.957331184135"
"Elastic net","324.034580115257"
"Random forest","170.763696771211"
"KDPI","333.725095859466"
