"","x"
"Number of MRMR features","9"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","291.57413615847"
"Ridge","287.868667327503"
"Elastic net","286.310607897148"
"Random forest","159.347835827083"
"KDPI","332.14667565763"
