"","x"
"Number of MRMR features","47"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","350.294638778946"
"Ridge","299.104217606662"
"Elastic net","299.356586903419"
"Random forest","192.573565013484"
"KDPI","345.589130422767"
