"","x"
"Number of MRMR features","29"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.802816205533597"
"Ridge","0.780992628869989"
"Elastic net","0.797389032844259"
"Random forest","0.897146739130435"
"KDPI","0.532288708748162"
