"","x"
"Number of MRMR features","29"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","286.619419562838"
"Ridge","284.982320650828"
"Elastic net","289.270124330767"
"Random forest","194.266563390915"
"KDPI","339.519561614822"
