"","x"
"Number of MRMR features","38"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","311.329897751095"
"Ridge","285.02136042083"
"Elastic net","289.791722253753"
"Random forest","165.528173832624"
"KDPI","337.455684348519"
