"","x"
"Number of MRMR features","25"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","270.535144369288"
"Ridge","274.002282522124"
"Elastic net","276.856311730614"
"Random forest","162.64202311678"
"KDPI","342.468248955505"
