"","x"
"Number of MRMR features","58"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","326.085065395122"
"Ridge","292.318225526142"
"Elastic net","303.063199231511"
"Random forest","164.965146305078"
"KDPI","331.85783056901"
