"","x"
"Number of MRMR features","27"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.750688247518903"
"Ridge","0.747755383617978"
"Elastic net","0.746663968547641"
"Random forest","0.910733695652174"
"KDPI","0.526043198474779"
