"","x"
"Number of MRMR features","79"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.693055081564398"
"Ridge","0.768994115530887"
"Elastic net","0.310295893719807"
"Random forest","0.898369565217391"
"KDPI","0.520398490814558"
