"","x"
"Number of MRMR features","62"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.681771605319499"
"Ridge","0.757354270126009"
"Elastic net","0.324184782608696"
"Random forest","0.900271739130435"
"KDPI","0.526361783596838"
