"","x"
"Number of MRMR features","46"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","337.399057522127"
"Ridge","342.965824400053"
"Elastic net","306.831104894826"
"Random forest","180.938162350429"
"KDPI","342.550389012295"
