"","x"
"Number of MRMR features","49"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","343.570577072207"
"Ridge","337.929956794356"
"Elastic net","307.846980622662"
"Random forest","196.00832872177"
"KDPI","336.463945906046"
