"","x"
"Number of MRMR features","95"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","347.948218026072"
"Ridge","327.031218956502"
"Elastic net","313.861086018742"
"Random forest","195.072517983896"
"KDPI","333.895822406592"
