"","x"
"Number of MRMR features","45"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","346.599516994402"
"Ridge","341.852772341585"
"Elastic net","307.043340768789"
"Random forest","181.743861203569"
"KDPI","340.063810712205"
