"","x"
"Number of MRMR features","31"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","288.990640945357"
"Ridge","310.494079499244"
"Elastic net","282.980804828087"
"Random forest","167.146421552073"
"KDPI","340.609719894207"
