"","x"
"Number of MRMR features","30"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","294.338209596711"
"Ridge","421.417635650206"
"Elastic net","278.222152946509"
"Random forest","182.464949722044"
"KDPI","327.589174557336"
