"","x"
"Number of MRMR features","68"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","361.354263355532"
"Ridge","409.88247793166"
"Elastic net","311.464449492809"
"Random forest","172.998819489423"
"KDPI","337.58965127745"
