"","x"
"Number of MRMR features","27"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","294.763298006215"
"Ridge","417.860788987767"
"Elastic net","286.230198121271"
"Random forest","167.565514510441"
"KDPI","340.797594544843"
