"","x"
"Number of MRMR features","66"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","351.053588413678"
"Ridge","428.710764747658"
"Elastic net","305.398292260607"
"Random forest","170.715490905659"
"KDPI","323.915936894062"
