"","x"
"Number of MRMR features","16"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","260.133608755272"
"Ridge","267.734707449418"
"Elastic net","257.516080956028"
"Random forest","152.822728701653"
"KDPI","332.234656900975"
