"","x"
"Number of MRMR features","48"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","323.127668209738"
"Ridge","447.978193474008"
"Elastic net","296.180747124669"
"Random forest","170.134980327684"
"KDPI","329.959757385596"
