"","x"
"Number of MRMR features","93"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","357.052053785136"
"Ridge","378.165489980877"
"Elastic net","299.929991477579"
"Random forest","173.042202524173"
"KDPI","332.300343761374"
