"","x"
"Number of MRMR features","40"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","314.111051793782"
"Ridge","418.139733932257"
"Elastic net","288.609389487668"
"Random forest","175.204403255996"
"KDPI","336.490694029855"
