"","x"
"Number of MRMR features","97"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","358.782435385375"
"Ridge","385.05084155662"
"Elastic net","311.149290227981"
"Random forest","192.074983444566"
"KDPI","339.10684666982"
