"","x"
"Number of MRMR features","83"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.854619565217391"
"Ridge","0.858695652173913"
"Elastic net","0.860158670664668"
"Random forest","0.897554347826087"
"KDPI","0.534480015684056"
